-6747.48603248545,-3728.11468909306,-2653.09882969734,-2683.25473131683,-1913.67737715464,-1845.15804856346,-1143.66006523103,-682.67948484736,-347.787217879335
8192,0,0,0,0,0,0,0,0
0,4096,0,0,0,0,0,0,0
0,0,2048,0,0,0,0,0,0
0,0,0,2048,0,0,0,0,0
0,0,0,0,1024,0,0,0,0
0,0,0,0,0,1024,0,0,0
0,0,0,0,0,0,512,0,0
0,0,0,0,0,0,0,256,0
